Dataset/door_e_indoor/interior-doors-with-glass-white-door-and-wooden-floor-and-table.jpg,indoors,door,indoors
Dataset/door_e_indoor/interiordoor_MoldedPanelDoor_Main.jpg,indoors,door,door
Dataset/door_e_indoor/4593120_6b54ed136f.jpg,indoors,door,indoors
Dataset/door_e_indoor/1506238837_19a56db79e.jpg,indoors,door,indoors
Dataset/door_e_indoor/2199426751_04b7696f04.jpg,indoors,door,indoors
Dataset/door_e_indoor/front-doors-xl-york-hardwood-sgl-glass-27235.jpg,indoors,door,indoors
Dataset/door_e_indoor/3638749155_7b699da38a.jpg,door,door,door
Dataset/door_e_indoor/Craftwood-Products-Interior-Doors-Molded-Doors-Cheyenne-–-2-Panel-Camber-Top-Plank-Smooth.png,indoors,door,indoors
Dataset/door_e_indoor/farm2.jpg,indoors,door,door
Dataset/door_e_indoor/plywood-door-designs-photos.jpg,indoors,indoors,door
Dataset/door_e_indoor/2844732542_b53e764f4d.jpg,door,indoors,indoors
Dataset/door_e_indoor/3588963713_d5628d44e5.jpg,door,door,indoors
Dataset/door_e_indoor/3061607151_7ee0461ec0.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/07a2ab4483988f58d79e2b9fdccde33f.jpg,door,door,indoors
Dataset/door_e_indoor/94710907_8ea1e897bf.jpg,door,door,indoors
Dataset/door_e_indoor/1059453331_ea2b867c67.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/14203242_10153994106376523_6733986877134907872_n.jpg,indoors,indoors,door
Dataset/door_e_indoor/2ad47584c08715fc64abe9d259a0a8b8.jpg,indoors,door,door
Dataset/door_e_indoor/wine-cellar.jpg,indoors,door,indoors
Dataset/door_e_indoor/22ecba76bc4cef5bccf3024f72d12339.jpg,door,door,indoors
Dataset/door_e_indoor/IMG_20161221_134311916.jpg,door,door,door
Dataset/door_e_indoor/jeld-wen-internal-white-moulded-cambridge-smooth-2-panel-door-p4576-7889_image.jpg,indoors,door,indoors
Dataset/door_e_indoor/Screen-Shot-2016-08-29-at-11.15.41-AM.png,indoors,indoors,door
Dataset/door_e_indoor/62043901_3c9aa30701.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2624327893_3e8b77139a.jpg,indoors,door,indoors
Dataset/door_e_indoor/257d8668e5e2fe797e4c1b3ced50b13b.jpg,door,door,indoors
Dataset/door_e_indoor/1806016713_2236f1f5f0.jpg,door,indoors,indoors
Dataset/door_e_indoor/Veneer+2+Panel+White+Oak+Fire+Internal+Door.jpg,indoors,door,door
Dataset/door_e_indoor/2723247508_291584ea5c.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/3739333041_a5fc28ac07.jpg,door,door,door
Dataset/door_e_indoor/GA6159.jpg,indoors,indoors,door
Dataset/door_e_indoor/brown_curtains-living-room-furniture-sets-white-ikea-living-room-event-2013-canada.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2310234046_cf2f2ce6f3.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/b2914f4ace96129981a7b2263bf80290.jpg,indoors,door,door
Dataset/door_e_indoor/flatdoorfs.jpg,indoors,door,door
Dataset/door_e_indoor/sun_aoqnxpswpfsfzwpr.jpg,door,door,indoors
Dataset/door_e_indoor/2722934738_75a754f58a.jpg,indoors,door,door
Dataset/door_e_indoor/e7e352269cc522150fb964be7e46fc56.jpg,door,door,door
Dataset/door_e_indoor/1-7.jpg,door,indoors,door
Dataset/door_e_indoor/439f13210f72d9fb7248499e7c45692e.jpg,door,door,indoors
Dataset/door_e_indoor/sun_aogdxzfibaszszoe.jpg,indoors,door,door
Dataset/door_e_indoor/e622d295b25d6ce2e68fa0750beb11b9.jpg,door,door,indoors
Dataset/door_e_indoor/3166352930_49feedbaee.jpg,door,door,indoors
Dataset/door_e_indoor/b6a97d095d6e.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2211504680_588f6856cf.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/Screenshot 2015-11-17 10.43.54.png,indoors,indoors,door
Dataset/door_e_indoor/2730979049_629c04285a.jpg,indoors,door,door
Dataset/door_e_indoor/Oak-Veneer-Flush-Door-Images.jpg,indoors,door,door
Dataset/door_e_indoor/images (9).jpg,door,door,door
Dataset/door_e_indoor/Beauty_MLD1TM.jpg,indoors,door,indoors
Dataset/door_e_indoor/img_cruz_hospital_dia_02_g.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/Black-Walnut-real-wood-Veneer-Art-type-88-British-style-door-set.jpg,indoors,indoors,door
Dataset/door_e_indoor/3677024728_6105415739.jpg,indoors,door,indoors
Dataset/door_e_indoor/ehite-door-primend-four-panel-smooth-25286.jpg,indoors,door,door
Dataset/door_e_indoor/replace-interior-doors-th.jpg,indoors,door,door
Dataset/door_e_indoor/sun_atjsbuczetxrlvvk.jpg,door,door,indoors
Dataset/door_e_indoor/2701942846_b171b9ddf0.jpg,indoors,door,indoors
Dataset/door_e_indoor/20541453_00c2033896.jpg,indoors,door,door
Dataset/door_e_indoor/100840794_ba8744c3db.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/25b435d611d9e2398a14230b261cfe32.jpg,door,door,indoors
Dataset/door_e_indoor/61ae1e948c0a87484695ccbe0e3bdd97.jpg,indoors,door,indoors
Dataset/door_e_indoor/2565914157_365e452f7a.jpg,indoors,indoors,door
Dataset/door_e_indoor/RDD0103 architraves_0.jpg,door,indoors,door
Dataset/door_e_indoor/ABCAustinII_04.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/1731017163_4931bfde8e.jpg,indoors,door,indoors
Dataset/door_e_indoor/2709b7668a2ccc6612001ca6fa4ada88.jpg,indoors,door,indoors
Dataset/door_e_indoor/closets-hidden-with-stylish-doors.800x600f.jpeg,indoors,door,door
Dataset/door_e_indoor/modern-style-wood-interior-doors-with-white-trim-with-discovered-i-already-have-some-pics-of-stained-trim-with-white-doors-19.jpg,indoors,door,door
Dataset/door_e_indoor/2-panel-shaker-door.jpg,door,door,door
Dataset/door_e_indoor/MPS-B-modern-bty_V1.jpg,indoors,door,door
Dataset/door_e_indoor/2aa2348d031a3d94be4734b04840553e.jpg,door,door,door
Dataset/door_e_indoor/97ab08b302207403ad75dd4d03ec0802.png,door,door,door
Dataset/door_e_indoor/vhodna vrata.jpg,door,door,indoors
Dataset/door_e_indoor/IINTORAV.JPG,indoors,door,indoors
Dataset/door_e_indoor/fdae1c99182c97077a791650de39c8f2.jpg,indoors,door,indoors
Dataset/door_e_indoor/vidy-mezhkomnatnykh-dverej-materialy-i-sposoby-otkryvaniya22.jpg,door,indoors,door
Dataset/door_e_indoor/a9047a935cc5377b4d2c4fff6c9aad4b.jpg,indoors,door,indoors
Dataset/door_e_indoor/plain-white-bedroom-door-inspiration-2.jpg,indoors,door,door
Dataset/door_e_indoor/staining pine doors how to18.jpg,indoors,door,indoors
Dataset/door_e_indoor/interior-doors-V2-464X348.jpg,indoors,door,indoors
Dataset/door_e_indoor/3472566492_28c9a10032.jpg,indoors,door,indoors
Dataset/door_e_indoor/cache_4086381192.jpg,door,door,door
Dataset/door_e_indoor/jeldwen-door-green-walls-period-home.jpg,indoors,indoors,door
Dataset/door_e_indoor/interior_doors_consist_of_solid_wood_with_cherry_veneer-thumb.JPG,indoors,door,door
Dataset/door_e_indoor/1563054101_4c3429ba42.jpg,indoors,door,door
Dataset/door_e_indoor/BINTOPOR.JPG,indoors,door,indoors
Dataset/door_e_indoor/img-20141129-wa0007-250x250.jpg,door,door,door
Dataset/door_e_indoor/IMG_20161221_134533458_HDR.jpg,indoors,door,door
Dataset/door_e_indoor/1216590411Oak-Inlay-1P-V2.jpg,indoors,door,indoors
Dataset/door_e_indoor/JeldWen_Entrance Doors_Interior.jpg,door,door,door
Dataset/door_e_indoor/2613293695_22ac48a1a3.jpg,door,door,door
Dataset/door_e_indoor/3b2830f93783ad15edf6259928e9a2ae.jpg,door,door,indoors
Dataset/door_e_indoor/o.jpg,indoors,indoors,door
Dataset/door_e_indoor/bf6669e3-6134-4853-b34b-1469c382dd08_600.jpg,door,indoors,door
Dataset/door_e_indoor/3618807852_938a10d353.jpg,door,indoors,door
Dataset/door_e_indoor/2af875b04bf8be995ec5e73af95fdbb0.jpg,door,indoors,door
Dataset/door_e_indoor/3305714419_41977dd3e7.jpg,door,indoors,door
Dataset/door_e_indoor/83b648b072b150029d3087a5fd5c4096.jpg,indoors,door,indoors
Dataset/door_e_indoor/image_1_solid_wood_stained_interior_doors_3_photos.jpg,indoors,door,indoors
Dataset/door_e_indoor/f35b1623da0ee24cc7963ff841aed422.jpg,indoors,door,indoors
Dataset/door_e_indoor/929628387_2f739fc1a5.jpg,indoors,door,door
Dataset/door_e_indoor/my workplace.JPG,indoors,indoors,indoors
Dataset/door_e_indoor/dining-tables-for-small-space.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/FP+Bi-Fold+White.jpg,door,door,door
Dataset/door_e_indoor/ParadeofHomesDoorPicture.jpg,indoors,indoors,door
Dataset/door_e_indoor/2403690724_2c4f414614.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2fdd25c2d1bcfdc545ebd554ddec6443.jpg,door,door,door
Dataset/door_e_indoor/KDB_5312.jpg,indoors,door,indoors
Dataset/door_e_indoor/420ca0f37427abeaf9e78f7ade0fbc50.jpg,indoors,door,indoors
Dataset/door_e_indoor/Kingston-deanta-oak_door_life.jpg,indoors,door,door
Dataset/door_e_indoor/c7a875c7b4725189ce88f90a1595954f.jpg,door,door,indoors
Dataset/door_e_indoor/Mr Contractor Interior Door 4.jpg,door,indoors,indoors
Dataset/door_e_indoor/craftsman.jpg,door,door,indoors
Dataset/door_e_indoor/deanta-internal-seville-oak-veneer-prefinished-door-by-deanta-778.jpg,indoors,door,indoors
Dataset/door_e_indoor/blog-1.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/IMG_20161221_134430765_HDR.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/photo_54db13fb10993c.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/belteri-ajtok-osszegzese.jpg,door,door,indoors
Dataset/door_e_indoor/Modern-Doors1.jpg,door,indoors,indoors
Dataset/door_e_indoor/p201701191827551421651.jpg,door,door,indoors
Dataset/door_e_indoor/3587414448_f9ccdd6854.jpg,door,indoors,door
Dataset/door_e_indoor/50db97a0e8d1651bf0dee40de7505482.jpg,door,door,door
Dataset/door_e_indoor/magasinering-med-starkemanflytt.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/296164623_74794baede.jpg,indoors,door,door
Dataset/door_e_indoor/a979ec06de8a351136b166c304700e4f.jpg,door,door,indoors
Dataset/door_e_indoor/8026e6113d7e02e55df6ea25206ef280.jpg,door,door,indoors
Dataset/door_e_indoor/interior_lite_door_1.jpg,indoors,door,door
Dataset/door_e_indoor/cb93297932cde5d4ecccdda8ae6f46fa.jpg,indoors,door,indoors
Dataset/door_e_indoor/c00bcf5200bd19f2402583560356ecd9.jpg,door,door,indoors
Dataset/door_e_indoor/IMG_20161221_134413388.jpg,door,indoors,indoors
Dataset/door_e_indoor/14538_9119112006132540.jpg,indoors,door,indoors
Dataset/door_e_indoor/9cfb590844e3ed87078fe2c199266b76.jpg,indoors,door,indoors
Dataset/door_e_indoor/image-4196638783.jpg,door,door,door
Dataset/door_e_indoor/490412470_1bd6b56591.jpg,indoors,door,indoors
Dataset/door_e_indoor/814309887_97ad629b8f.jpg,indoors,door,indoors
Dataset/door_e_indoor/2637928467_aa6556d604.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/23c66df023a3eb8799e347aab4341389.jpg,indoors,door,indoors
Dataset/door_e_indoor/3638558994_c7d1cd228c.jpg,door,door,door
Dataset/door_e_indoor/42f936aec8176b1c57765612c90b12b8.jpg,door,door,indoors
Dataset/door_e_indoor/Grey-Steel-Door.jpg,door,door,door
Dataset/door_e_indoor/0825a6051c01ef2fd834ea64dd576d02.jpg,door,door,indoors
Dataset/door_e_indoor/outward-opening-exterior-door-5.jpg,door,door,door
Dataset/door_e_indoor/frosted-glass-internal-white-door.jpg,door,door,indoors
Dataset/door_e_indoor/modern-design-ideas-interior-doors-5.jpg,door,indoors,door
Dataset/door_e_indoor/1073390123_238a815546.jpg,indoors,door,indoors
Dataset/door_e_indoor/6efe43ce0ed75b63fe942c143637dff6.jpg,indoors,door,indoors
Dataset/door_e_indoor/installed-view-of-2-panel-arch-caiman-interior-prehung-primed-doors-for-builders-in-chicago-6-8_490x578_0.jpg,indoors,door,indoors
Dataset/door_e_indoor/17309292_10154555382711523_7413368592281813787_n.png,door,indoors,door
Dataset/door_e_indoor/7563da7a180bb47e5458fabfe66e0de8.jpg,indoors,door,indoors
Dataset/door_e_indoor/5dc7ecd1c02d1f614bc649559c20b8f0.jpg,indoors,door,door
Dataset/door_e_indoor/2107011572_2d61f111cd.jpg,indoors,door,door
Dataset/door_e_indoor/de32604d5bc83cb4f291b2d750867edf.jpg,indoors,door,indoors
Dataset/door_e_indoor/9351075c063cc60a_3457-w500-h666-b0-p0--modern-interior-doors.jpg,indoors,door,indoors
Dataset/door_e_indoor/3201807243_a6c61537d7.jpg,indoors,door,indoors
Dataset/door_e_indoor/16939564_1288047757927101_827779733531879321_n.jpg,door,door,door
Dataset/door_e_indoor/114444738_c06e7aa5f7.jpg,door,door,indoors
Dataset/door_e_indoor/GP26.jpg,indoors,door,indoors
Dataset/door_e_indoor/vrata (5 of 5).jpg,indoors,door,indoors
Dataset/door_e_indoor/cat-img-3.jpg,indoors,door,indoors
Dataset/door_e_indoor/b92ea2a90746694b4ff87c60adfc92de.jpg,door,door,door
Dataset/door_e_indoor/fd35de525223684e2ab2445ec6690d34.jpg,indoors,door,door
Dataset/door_e_indoor/7cd33a3e3053f9cad17c27ef86aa1a2f.jpg,indoors,door,indoors
Dataset/door_e_indoor/79840746a8e0ba40830dbdf1edf27b2f.jpg,door,door,door
Dataset/door_e_indoor/116141471_8f1e2499c4.jpg,indoors,door,door
Dataset/door_e_indoor/80f8de4a678a0e6b3e2b5cd03371987d.jpg,indoors,door,indoors
Dataset/door_e_indoor/cambridge-oak-1-1024x768.jpg,indoors,door,indoors
Dataset/door_e_indoor/3047105081_8f48b2455b.jpg,indoors,indoors,door
Dataset/door_e_indoor/internal_doors.jpg,door,door,door
Dataset/door_e_indoor/BLACK DOORS & BRASS - AFTER - Entry hallway - Lynda Quintero-Davids - Focal Point Styling - NYCLQ interiors.jpg,door,door,door
Dataset/door_e_indoor/main_door.jpg,indoors,door,door
Dataset/door_e_indoor/f60f3e293db278cc92a7faeab350554b.jpg,door,door,indoors
Dataset/door_e_indoor/1fe276c672445dd982feb42b37881aed.jpg,door,door,door
Dataset/door_e_indoor/Panel-Door-Oak-Veneer.jpg,indoors,door,door
Dataset/door_e_indoor/a3aa8314e21990c77df41809c35a9677.png,indoors,door,indoors
Dataset/door_e_indoor/Modern-Doors2.jpg,door,door,indoors
Dataset/door_e_indoor/544169819_0c2f67450d.jpg,indoors,door,indoors
Dataset/door_e_indoor/caf9472feeb5e4071e0b3eac4d3b2357.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/162817224_1f405b8411.jpg,door,indoors,indoors
Dataset/door_e_indoor/Conejo-Valley-Interior-Door-Dealers-Showroom-4.jpg,indoors,door,door
Dataset/door_e_indoor/Interior-Hollow-Core-Door-16522744995.jpg,indoors,door,indoors
Dataset/door_e_indoor/Sisterhood Dorm Pine Cone Conference Room P1020055.JPG,indoors,indoors,indoors
Dataset/door_e_indoor/ff6adacbff502248e3b6bf30a1aa534b.jpg,indoors,door,indoors
Dataset/door_e_indoor/9k= (1).jpg,indoors,door,indoors
Dataset/door_e_indoor/e5fd8ac60846688d8a152f0e44940335.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/porta-bianca-per-interni.jpg,indoors,door,indoors
Dataset/door_e_indoor/3427676526_f70991ced0.jpg,indoors,door,door
Dataset/door_e_indoor/e4536b8fee4e09f160c37477acf26549.jpg,door,door,indoors
Dataset/door_e_indoor/hjdoordisplay2_lg.jpg,indoors,door,door
Dataset/door_e_indoor/7b128854e0b455e0eb56c756f3212ba2.jpg,indoors,door,door
Dataset/door_e_indoor/glazed-doors-pre-finished-oak-contemporary-5l-frosted-glass-lpd-dd.jpg,door,door,door
Dataset/door_e_indoor/f3dd04c68efd1cd990f4abc82241a2a8.jpg,door,door,indoors
Dataset/door_e_indoor/64809682107351588_s2ia7VJ2_b.jpg,indoors,door,indoors
Dataset/door_e_indoor/potici_firwe.jpg,indoors,door,indoors
Dataset/door_e_indoor/2744357910_c9762a8687.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/int.jpg,door,indoors,door
Dataset/door_e_indoor/2513929360_1d792cfd26.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2209438541_82c0879939.jpg,indoors,door,indoors
Dataset/door_e_indoor/572008a29f3be0445a6fe3275e6e0f88.jpg,door,door,door
Dataset/door_e_indoor/c10c4a75b6a62f187a82ccca6f28054d.jpg,indoors,door,indoors
Dataset/door_e_indoor/1100062714_28c9b5e402.jpg,indoors,door,door
Dataset/door_e_indoor/craftsman-interior-doors-28.jpg,door,door,indoors
Dataset/door_e_indoor/40-i_lg.jpg,indoors,door,indoors
Dataset/door_e_indoor/2545661231_f0d61e13ec.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/1225d3931767d6c987f4b513614e0c4c.jpg,door,door,indoors
Dataset/door_e_indoor/1a1dc71d65964fbf7bf0151c749d9db4.jpg,indoors,door,indoors
Dataset/door_e_indoor/door_inside.jpg,door,door,indoors
Dataset/door_e_indoor/ikea-furniture-living-room-2013.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/93dbd938df344d3baf81d01756e4fab9.jpg,indoors,door,door
Dataset/door_e_indoor/two-panel-arch-top-textured-masonite-door-528717.jpg,door,door,indoors
Dataset/door_e_indoor/0000003170069_001i_v001_zp.jpg,indoors,door,indoors
Dataset/door_e_indoor/logan-heritage.jpg,door,door,indoors
Dataset/door_e_indoor/a-250x250.jpg,indoors,door,indoors
Dataset/door_e_indoor/ms9fmuO9eU711SYgq8naTBA.jpg,indoors,door,indoors
Dataset/door_e_indoor/3591013264_32dbf056f6.jpg,indoors,door,indoors
Dataset/door_e_indoor/2399023543_7bbb162bec.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/3013752254_f04668457c.jpg,indoors,door,door
Dataset/door_e_indoor/8e63b6a616332f7f7eb0d085947a34f3.jpg,indoors,door,indoors
Dataset/door_e_indoor/62692fc5f1434e4f9eb441f3a1b4ef94.jpg,indoors,door,indoors
Dataset/door_e_indoor/IMG_20161221_134557194_HDR.jpg,indoors,indoors,door
Dataset/door_e_indoor/DSCN1885.jpg,indoors,door,door
Dataset/door_e_indoor/2105850271_fe26482ce1.jpg,indoors,indoors,door
Dataset/door_e_indoor/belteri-ajtok-lakberendezes.jpg,indoors,door,indoors
Dataset/door_e_indoor/cc213c520703fa57_8670-w500-h666-b0-p0--modern-bedroom.jpg,door,door,door
Dataset/door_e_indoor/2907534185_89df6a6e7f.jpg,indoors,door,indoors
Dataset/door_e_indoor/kitchen-ideal-kitchen-layout-uk-design-with-white-modern-counter.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/218213498_3a330e3720.jpg,door,door,door
Dataset/door_e_indoor/81302526_a7206ceacf.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/3746892800_e15e0a4670.jpg,door,door,indoors
Dataset/door_e_indoor/55716c54f66605f6f74a53a141eece74.jpg,indoors,door,indoors
Dataset/door_e_indoor/sun_alhxnclysjpwzsvp.jpg,indoors,door,door
Dataset/door_e_indoor/06.jpg,door,door,door
Dataset/door_e_indoor/MDF2TM_Bath.jpg,indoors,door,indoors
Dataset/door_e_indoor/black-color-painting-ideas-interior-doors-2.jpg,indoors,door,indoors
Dataset/door_e_indoor/12274329_10153325333536523_2728966599624146338_n.jpg,door,door,indoors
Dataset/door_e_indoor/IMG_20161223_081713468.jpg,indoors,door,door
Dataset/door_e_indoor/e65bc6c4b890b016ed7d945748ae70f3.jpg,indoors,door,indoors
Dataset/door_e_indoor/422c5a3211a57f9c3c1e4a9600653b80.jpg,door,door,indoors
Dataset/door_e_indoor/28088bb0413bba3a44750bb258f8f82d.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/contract.jpg,indoors,door,door
Dataset/door_e_indoor/20199.jpeg,indoors,door,indoors
Dataset/door_e_indoor/afedc61bd01368eea5ad54d2f4e078b4.jpg,indoors,door,door
Dataset/door_e_indoor/48b2fa37ed31bc7b92d1d70c5c740762.jpg,indoors,indoors,door
Dataset/door_e_indoor/f1be325a91f41c5bdb925adeddd8c24a.jpg,indoors,door,indoors
Dataset/door_e_indoor/Blue-Composite-Door.jpg,indoors,door,indoors
Dataset/door_e_indoor/images-3Panel-Avalon2.jpg,indoors,door,door
Dataset/door_e_indoor/925344591_009867df2a.jpg,indoors,door,indoors
Dataset/door_e_indoor/2676953605_30b7779586.jpg,indoors,door,indoors
Dataset/door_e_indoor/woodharbor.jpg,door,door,door
Dataset/door_e_indoor/Pacific-Heights-Condo-5.jpg,indoors,door,indoors
Dataset/door_e_indoor/030fa4d7-9059-405f-b66b-16899a9d3720_1000.jpg,door,door,indoors
Dataset/door_e_indoor/2896469377_ee5261735d.jpg,indoors,door,indoors
Dataset/door_e_indoor/deaea650963f7f98f148db6de6aa1984.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2952782181_760c50ecc8.jpg,indoors,indoors,door
Dataset/door_e_indoor/6ad1ac2e9d8bf40598a964420e41aad7.jpg,indoors,door,indoors
Dataset/door_e_indoor/75253393_f019cbed3b.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/oak-veneer-doors.jpg,indoors,door,indoors
Dataset/door_e_indoor/193129489_b10dabfaf7.jpg,door,door,door
Dataset/door_e_indoor/95bc45f8ec742ee222206b92a7808be8.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/2stile-oak-door_life.jpg,indoors,door,indoors
Dataset/door_e_indoor/416161718_304bd7bee3.jpg,door,indoors,indoors
Dataset/door_e_indoor/14963520_c96ff3c99c.jpg,indoors,door,indoors
Dataset/door_e_indoor/3813455751_5a209efcf5.jpg,indoors,door,door
Dataset/door_e_indoor/oak-3-panel-door-lpd-isaho-24335.jpg,indoors,door,door
Dataset/door_e_indoor/1662222_1564841907166603_565297652_n.jpg,indoors,door,door
Dataset/door_e_indoor/5c770ae18ddf48eee2e4d6da769a83d0.jpg,door,door,door
Dataset/door_e_indoor/964b07b8ac74d4663f8f82896b86cf93.jpg,indoors,indoors,indoors
Dataset/door_e_indoor/366096791_5e0321ece7.jpg,indoors,door,indoors
Dataset/door_e_indoor/a110cbb474fe04a2e426173876ba08a0.jpg,door,door,door
Dataset/door_e_indoor/747c1b57-fda6-412d-80c6-2af6c92856bb_1000.jpg,indoors,door,indoors
Dataset/door_e_indoor/360a17465b1f0744b0c0b30661abc751.jpg,door,door,indoors
Dataset/door_e_indoor/11828825_10153147368846523_626320510635892010_n.jpg,indoors,door,indoors
Dataset/door_e_indoor/2288824745_c33e4d2a41.jpg,indoors,door,indoors
Dataset/door_e_indoor/3755753410_a35e3637a2.jpg,door,door,indoors
Dataset/door_e_indoor/3589599020_4959bbc498.jpg,door,door,indoors
Dataset/door_e_indoor/2256434031_9b41c893cd.jpg,indoors,door,indoors
Dataset/door_e_indoor/bd7f616680c1f446bac0a819e65b41ef.jpg,indoors,door,indoors
Dataset/door_e_indoor/78.jpg,door,door,door
Dataset/door_e_indoor/Interior-Doors-For-Homes-Photo-In-Interior-Doors-For-Homes.jpg,door,door,door
Dataset/door_e_indoor/120842818_9fac982d20.jpg,indoors,door,indoors
